_id,id,likes,private,downloads,tags,pipeline_tag,library_name,createdAt,modelId
67ed3cd9290a7f9d3301f9c1,meta-llama/Llama-4-Scout-17B-16E-Instruct,1000,False,547032,"['transformers', 'safetensors', 'llama4', 'image-text-to-text', 'facebook', 'meta', 'pytorch', 'llama', 'conversational', 'ar', 'de', 'en', 'es', 'fr', 'hi', 'id', 'it', 'pt', 'th', 'tl', 'vi', 'arxiv:2204.05149', 'base_model:meta-llama/Llama-4-Scout-17B-16E', 'base_model:finetune:meta-llama/Llama-4-Scout-17B-16E', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2025-04-02T13:34:17.000Z,meta-llama/Llama-4-Scout-17B-16E-Instruct
6447714d3411a0902bad9607,tiiuae/falcon-7b-instruct,995,False,143474,"['transformers', 'pytorch', 'coreml', 'safetensors', 'falcon', 'text-generation', 'conversational', 'custom_code', 'en', 'dataset:tiiuae/falcon-refinedweb', 'arxiv:2205.14135', 'arxiv:1911.02150', 'arxiv:2005.14165', 'arxiv:2104.09864', 'arxiv:2306.01116', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-04-25T06:21:01.000Z,tiiuae/falcon-7b-instruct
66af1e9d13ac6725105cabf6,openbmb/MiniCPM-V-2_6,990,False,61035,"['transformers', 'safetensors', 'minicpmv', 'feature-extraction', 'minicpm-v', 'vision', 'ocr', 'multi-image', 'video', 'custom_code', 'image-text-to-text', 'conversational', 'multilingual', 'dataset:openbmb/RLAIF-V-Dataset', 'arxiv:2408.01800', 'region:us']",image-text-to-text,transformers,2024-08-04T06:24:29.000Z,openbmb/MiniCPM-V-2_6
65b38e897cd0069ad66d426f,miqudev/miqu-1-70b,987,False,389,"['gguf', 'endpoints_compatible', 'region:us']",,,2024-01-26T10:50:49.000Z,miqudev/miqu-1-70b
680daa4ac41c05ba341b67d1,Qwen/Qwen3-235B-A22B,987,False,141518,"['transformers', 'safetensors', 'qwen3_moe', 'text-generation', 'conversational', 'arxiv:2309.00071', 'arxiv:2505.09388', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-04-27T03:53:46.000Z,Qwen/Qwen3-235B-A22B
63805b5a54b1953f5341240a,Envvi/Inkpunk-Diffusion,985,False,786,"['diffusers', 'stable-diffusion', 'text-to-image', 'en', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-11-25T06:06:18.000Z,Envvi/Inkpunk-Diffusion
649e866b9badc2e0a464292e,intfloat/multilingual-e5-large,984,False,2332005,"['sentence-transformers', 'pytorch', 'onnx', 'safetensors', 'openvino', 'xlm-roberta', 'mteb', 'Sentence Transformers', 'sentence-similarity', 'feature-extraction', 'multilingual', 'af', 'am', 'ar', 'as', 'az', 'be', 'bg', 'bn', 'br', 'bs', 'ca', 'cs', 'cy', 'da', 'de', 'el', 'en', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'fy', 'ga', 'gd', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'is', 'it', 'ja', 'jv', 'ka', 'kk', 'km', 'kn', 'ko', 'ku', 'ky', 'la', 'lo', 'lt', 'lv', 'mg', 'mk', 'ml', 'mn', 'mr', 'ms', 'my', 'ne', 'nl', 'no', 'om', 'or', 'pa', 'pl', 'ps', 'pt', 'ro', 'ru', 'sa', 'sd', 'si', 'sk', 'sl', 'so', 'sq', 'sr', 'su', 'sv', 'sw', 'ta', 'te', 'th', 'tl', 'tr', 'ug', 'uk', 'ur', 'uz', 'vi', 'xh', 'yi', 'zh', 'arxiv:2402.05672', 'arxiv:2108.08787', 'arxiv:2104.08663', 'arxiv:2210.07316', 'license:mit', 'model-index', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",feature-extraction,sentence-transformers,2023-06-30T07:38:19.000Z,intfloat/multilingual-e5-large
63b52e9258b5e43bdde50220,nuigurumi/basil_mix,978,False,1611,"['diffusers', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-01-04T07:45:22.000Z,nuigurumi/basil_mix
63bfcf5e1793b0c31ca3a95d,Lykon/DreamShaper,976,False,44817,"['diffusers', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'art', 'artistic', 'anime', 'en', 'doi:10.57967/hf/0453', 'license:other', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-01-12T09:14:06.000Z,Lykon/DreamShaper
6555d075325783cc791fb794,pyannote/speaker-diarization-3.1,972,False,13569123,"['pyannote-audio', 'pyannote', 'pyannote-audio-pipeline', 'audio', 'voice', 'speech', 'speaker', 'speaker-diarization', 'speaker-change-detection', 'voice-activity-detection', 'overlapped-speech-detection', 'automatic-speech-recognition', 'arxiv:2111.14448', 'arxiv:2012.01477', 'license:mit', 'endpoints_compatible', 'region:us']",automatic-speech-recognition,pyannote-audio,2023-11-16T08:19:01.000Z,pyannote/speaker-diarization-3.1
67d3b141d8b6e20c6d009c8b,manycore-research/SpatialLM-Llama-1B,969,False,1719,"['transformers', 'safetensors', 'spatiallm_llama', 'text-generation', 'conversational', 'base_model:meta-llama/Llama-3.2-1B-Instruct', 'base_model:finetune:meta-llama/Llama-3.2-1B-Instruct', 'license:llama3.2', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-03-14T04:32:01.000Z,manycore-research/SpatialLM-Llama-1B
62f3adff279252f3f1142f63,CompVis/stable-diffusion,964,False,0,"['stable-diffusion', 'text-to-image', 'arxiv:2207.12598', 'license:creativeml-openrail-m', 'region:us']",text-to-image,,2022-08-10T13:09:19.000Z,CompVis/stable-diffusion
664a15bb0e5395fb529b1258,microsoft/Phi-3-vision-128k-instruct,959,False,20173,"['transformers', 'safetensors', 'phi3_v', 'text-generation', 'nlp', 'code', 'vision', 'conversational', 'custom_code', 'multilingual', 'license:mit', 'autotrain_compatible', 'region:us']",text-generation,transformers,2024-05-19T15:07:39.000Z,microsoft/Phi-3-vision-128k-instruct
647e99df10b7a3b157196811,moka-ai/m3e-base,958,False,70856,"['sentence-transformers', 'pytorch', 'safetensors', 'bert', 'embedding', 'text-embedding', 'zh', 'en', 'region:us']",,sentence-transformers,2023-06-06T02:28:47.000Z,moka-ai/m3e-base
635ae2801f1698d824b4a239,nitrosocke/mo-di-diffusion,958,False,1258,"['diffusers', 'stable-diffusion', 'text-to-image', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-10-27T19:56:48.000Z,nitrosocke/mo-di-diffusion
64de78eae44c1c0fa8d0136b,stabilityai/control-lora,945,False,0,"['text-to-image', 'stable-diffusion', 'en', 'license:other', 'region:us']",text-to-image,,2023-08-17T19:45:46.000Z,stabilityai/control-lora
6443f40b5298d19c9cfea637,OpenAssistant/oasst-sft-6-llama-30b-xor,944,False,0,"['arxiv:2304.07327', 'license:other', 'region:us']",,,2023-04-22T14:49:47.000Z,OpenAssistant/oasst-sft-6-llama-30b-xor
655b86f4ce055ed40a5cedab,stabilityai/stable-video-diffusion-img2vid,944,False,55614,"['diffusers', 'safetensors', 'image-to-video', 'license:other', 'diffusers:StableVideoDiffusionPipeline', 'region:us']",image-to-video,diffusers,2023-11-20T16:19:00.000Z,stabilityai/stable-video-diffusion-img2vid
65f98c0619efe1381b9514a5,ByteDance/AnimateDiff-Lightning,943,False,45729,"['diffusers', 'text-to-video', 'stable-diffusion', 'animatediff', 'arxiv:2403.12706', 'license:creativeml-openrail-m', 'region:us']",text-to-video,diffusers,2024-03-19T12:58:46.000Z,ByteDance/AnimateDiff-Lightning
621ffdc136468d709f1802ec,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,940,False,11961076,"['sentence-transformers', 'pytorch', 'tf', 'onnx', 'safetensors', 'openvino', 'bert', 'feature-extraction', 'sentence-similarity', 'transformers', 'multilingual', 'ar', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'fa', 'fi', 'fr', 'gl', 'gu', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'mr', 'ms', 'my', 'nb', 'nl', 'pl', 'pt', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'ur', 'vi', 'arxiv:1908.10084', 'license:apache-2.0', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",sentence-similarity,sentence-transformers,2022-03-02T23:29:05.000Z,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
63526e37b2c3384b9fed5bd9,google/flan-t5-base,936,False,1624835,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 't5', 'text2text-generation', 'en', 'fr', 'ro', 'de', 'multilingual', 'dataset:svakulenk0/qrecc', 'dataset:taskmaster2', 'dataset:djaym7/wiki_dialog', 'dataset:deepmind/code_contests', 'dataset:lambada', 'dataset:gsm8k', 'dataset:aqua_rat', 'dataset:esnli', 'dataset:quasc', 'dataset:qed', 'arxiv:2210.11416', 'arxiv:1910.09700', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2022-10-21T10:02:31.000Z,google/flan-t5-base
680a289582ee1640eea64f70,ResembleAI/chatterbox,934,False,744358,"['chatterbox', 'text-to-speech', 'speech generation', 'voice-cloning', 'en', 'license:mit', 'region:us']",text-to-speech,chatterbox,2025-04-24T12:03:33.000Z,ResembleAI/chatterbox
6695cd12321386ed51d7bc22,meta-llama/Llama-3.1-405B,934,False,10593,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-16T01:29:54.000Z,meta-llama/Llama-3.1-405B
6798dbe54a10be7109f954f2,mistralai/Mistral-Small-24B-Instruct-2501,931,False,154841,"['vllm', 'safetensors', 'mistral', 'text-generation', 'transformers', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'zh', 'ja', 'ru', 'ko', 'base_model:mistralai/Mistral-Small-24B-Base-2501', 'base_model:finetune:mistralai/Mistral-Small-24B-Base-2501', 'license:apache-2.0', 'text-generation-inference', 'region:us']",text-generation,vllm,2025-01-28T13:30:13.000Z,mistralai/Mistral-Small-24B-Instruct-2501
678dc4948b0ce22ae88ee52e,deepseek-ai/DeepSeek-R1-Zero,930,False,2396,"['transformers', 'safetensors', 'deepseek_v3', 'text-generation', 'conversational', 'custom_code', 'arxiv:2501.12948', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'fp8', 'region:us']",text-generation,transformers,2025-01-20T03:35:48.000Z,deepseek-ai/DeepSeek-R1-Zero
65bd0d057c6ad1994bad7377,stabilityai/stable-video-diffusion-img2vid-xt-1-1,926,False,45728,"['diffusers', 'safetensors', 'image-to-video', 'license:other', 'diffusers:StableVideoDiffusionPipeline', 'region:us']",image-to-video,diffusers,2024-02-02T15:40:53.000Z,stabilityai/stable-video-diffusion-img2vid-xt-1-1
67f28d37b8141546495f71fc,HiDream-ai/HiDream-I1-Full,922,False,185726,"['diffusers', 'safetensors', 'image-generation', 'HiDream.ai', 'text-to-image', 'en', 'arxiv:2505.22705', 'license:mit', 'diffusers:HiDreamImagePipeline', 'region:us']",text-to-image,diffusers,2025-04-06T14:18:31.000Z,HiDream-ai/HiDream-I1-Full
621ffdc036468d709f176f71,ProsusAI/finbert,917,False,1226430,"['transformers', 'pytorch', 'tf', 'jax', 'bert', 'text-classification', 'financial-sentiment-analysis', 'sentiment-analysis', 'en', 'arxiv:1908.10063', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-classification,transformers,2022-03-02T23:29:04.000Z,ProsusAI/finbert
67be03c930eecba21c83a91e,Kijai/WanVideo_comfy,903,False,681,"['gguf', 'base_model:Wan-AI/Wan2.1-VACE-1.3B', 'base_model:quantized:Wan-AI/Wan2.1-VACE-1.3B', 'region:us']",,,2025-02-25T17:54:17.000Z,Kijai/WanVideo_comfy
621ffdc136468d709f17e81a,nlpconnect/vit-gpt2-image-captioning,900,False,686515,"['transformers', 'pytorch', 'vision-encoder-decoder', 'image-to-text', 'image-captioning', 'doi:10.57967/hf/0222', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",image-to-text,transformers,2022-03-02T23:29:05.000Z,nlpconnect/vit-gpt2-image-captioning
6759799ed862e62a825b5413,answerdotai/ModernBERT-base,894,False,984084,"['transformers', 'pytorch', 'onnx', 'safetensors', 'modernbert', 'fill-mask', 'masked-lm', 'long-context', 'en', 'arxiv:2412.13663', 'license:apache-2.0', 'autotrain_compatible', 'region:us']",fill-mask,transformers,2024-12-11T11:38:06.000Z,answerdotai/ModernBERT-base
621ffdc136468d709f17a5fd,deepset/roberta-base-squad2,892,False,1760588,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'safetensors', 'roberta', 'question-answering', 'en', 'dataset:squad_v2', 'base_model:FacebookAI/roberta-base', 'base_model:finetune:FacebookAI/roberta-base', 'license:cc-by-4.0', 'model-index', 'endpoints_compatible', 'region:us']",question-answering,transformers,2022-03-02T23:29:05.000Z,deepset/roberta-base-squad2
64b65935909fbefc923000c1,guoyww/animatediff,891,False,0,"['license:apache-2.0', 'region:us']",,,2023-07-18T09:19:49.000Z,guoyww/animatediff
66bfbb1a43a701a837a745ac,microsoft/Phi-3.5-mini-instruct,890,False,195149,"['transformers', 'safetensors', 'phi3', 'text-generation', 'nlp', 'code', 'conversational', 'custom_code', 'multilingual', 'arxiv:2404.14219', 'arxiv:2407.13833', 'arxiv:2403.06412', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-08-16T20:48:26.000Z,microsoft/Phi-3.5-mini-instruct
65f5dccec213d0ad71a3b780,NexaAIDev/Octopus-v2,885,False,1498,"['transformers', 'safetensors', 'gemma', 'text-generation', 'function calling', 'on-device language model', 'android', 'conversational', 'en', 'arxiv:2404.19296', 'arxiv:2404.11459', 'arxiv:2404.01744', 'base_model:google/gemma-2b', 'base_model:finetune:google/gemma-2b', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-03-16T17:54:22.000Z,NexaAIDev/Octopus-v2
64b94e28ee257c3a4c00b45b,stabilityai/StableBeluga2,884,False,2288,"['transformers', 'pytorch', 'llama', 'text-generation', 'en', 'dataset:conceptofmind/cot_submix_original', 'dataset:conceptofmind/flan2021_submix_original', 'dataset:conceptofmind/t0_submix_original', 'dataset:conceptofmind/niv2_submix_original', 'arxiv:2307.09288', 'arxiv:2306.02707', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-07-20T15:09:28.000Z,stabilityai/StableBeluga2
6394e88afaede12c7472e711,wavymulder/Analog-Diffusion,878,False,411,"['diffusers', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'safetensors', 'en', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-12-10T20:14:02.000Z,wavymulder/Analog-Diffusion
67540a60c38ead77faf16ea9,Datou1111/shou_xin,877,False,56,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:adapter:black-forest-labs/FLUX.1-dev', 'license:other', 'region:us']",text-to-image,diffusers,2024-12-07T08:42:08.000Z,Datou1111/shou_xin
621ffdc136468d709f17ade3,facebook/detr-resnet-50,874,False,513930,"['transformers', 'pytorch', 'safetensors', 'detr', 'object-detection', 'vision', 'dataset:coco', 'arxiv:2005.12872', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",object-detection,transformers,2022-03-02T23:29:05.000Z,facebook/detr-resnet-50
66abe4b6f91b4bb4e551da79,Kijai/flux-fp8,873,False,0,"['en', 'license:other', 'region:us']",,,2024-08-01T19:40:38.000Z,Kijai/flux-fp8
64b6ce072a8e3cd59df98e98,TheBloke/Llama-2-7B-Chat-GGML,872,False,704,"['transformers', 'llama', 'facebook', 'meta', 'pytorch', 'llama-2', 'text-generation', 'en', 'arxiv:2307.09288', 'base_model:meta-llama/Llama-2-7b-chat-hf', 'base_model:finetune:meta-llama/Llama-2-7b-chat-hf', 'license:other', 'region:us']",text-generation,transformers,2023-07-18T17:38:15.000Z,TheBloke/Llama-2-7B-Chat-GGML
68384003444a0e00ec791df0,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,871,False,316155,"['transformers', 'safetensors', 'qwen3', 'text-generation', 'conversational', 'arxiv:2501.12948', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-05-29T11:07:47.000Z,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B
661f95a2c658c6f9ca862ed9,meta-llama/Meta-Llama-3-70B,862,False,15130,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'en', 'license:llama3', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-04-17T09:25:54.000Z,meta-llama/Meta-Llama-3-70B
653ec25781277ed9683d246f,teknium/OpenHermes-2.5-Mistral-7B,862,False,187089,"['transformers', 'pytorch', 'safetensors', 'mistral', 'text-generation', 'instruct', 'finetune', 'chatml', 'gpt4', 'synthetic data', 'distillation', 'conversational', 'en', 'dataset:teknium/OpenHermes-2.5', 'base_model:mistralai/Mistral-7B-v0.1', 'base_model:finetune:mistralai/Mistral-7B-v0.1', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-10-29T20:36:39.000Z,teknium/OpenHermes-2.5-Mistral-7B
65674c90b40ed744028f4151,facebook/seamless-m4t-v2-large,861,False,36943,"['transformers', 'safetensors', 'seamless_m4t_v2', 'feature-extraction', 'audio-to-audio', 'text-to-speech', 'seamless_communication', 'automatic-speech-recognition', 'af', 'am', 'ar', 'as', 'az', 'be', 'bn', 'bs', 'bg', 'ca', 'cs', 'zh', 'cy', 'da', 'de', 'el', 'en', 'et', 'fi', 'fr', 'or', 'om', 'ga', 'gl', 'gu', 'ha', 'he', 'hi', 'hr', 'hu', 'hy', 'ig', 'id', 'is', 'it', 'jv', 'ja', 'kn', 'ka', 'kk', 'mn', 'km', 'ky', 'ko', 'lo', 'ln', 'lt', 'lb', 'lg', 'lv', 'ml', 'mr', 'mk', 'mt', 'mi', 'my', 'nl', 'nb', 'ne', 'ny', 'oc', 'pa', 'ps', 'fa', 'pl', 'pt', 'ro', 'ru', 'sk', 'sl', 'sn', 'sd', 'so', 'es', 'sr', 'sv', 'sw', 'ta', 'te', 'tg', 'tl', 'th', 'tr', 'uk', 'ur', 'uz', 'vi', 'wo', 'xh', 'yo', 'ms', 'zu', 'ary', 'arz', 'yue', 'kea', 'arxiv:2312.05187', 'license:cc-by-nc-4.0', 'region:us']",automatic-speech-recognition,transformers,2023-11-29T14:37:04.000Z,facebook/seamless-m4t-v2-large
64ad19423b0219010e1d216c,meta-llama/Llama-2-70b-hf,851,False,13022,"['transformers', 'pytorch', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'llama-2', 'en', 'arxiv:2307.09288', 'license:llama2', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-07-11T08:56:34.000Z,meta-llama/Llama-2-70b-hf
621ffdc136468d709f17b7d7,google/vit-base-patch16-224,841,False,4007905,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'vit', 'image-classification', 'vision', 'dataset:imagenet-1k', 'dataset:imagenet-21k', 'arxiv:2010.11929', 'arxiv:2006.03677', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",image-classification,transformers,2022-03-02T23:29:05.000Z,google/vit-base-patch16-224
66e81cefd1b1391042d0e47e,Qwen/Qwen2.5-72B-Instruct,841,False,99150,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'chat', 'conversational', 'en', 'arxiv:2309.00071', 'arxiv:2407.10671', 'base_model:Qwen/Qwen2.5-72B', 'base_model:finetune:Qwen/Qwen2.5-72B', 'license:other', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-09-16T11:56:31.000Z,Qwen/Qwen2.5-72B-Instruct
64881f0445a9218318de4a23,baichuan-inc/Baichuan-7B,840,False,27927,"['transformers', 'pytorch', 'baichuan', 'text-generation', 'custom_code', 'zh', 'en', 'arxiv:1910.07467', 'arxiv:2009.03300', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-06-13T07:47:16.000Z,baichuan-inc/Baichuan-7B
645437c6ce1cc3ed5fe548d3,mosaicml/mpt-7b-storywriter,837,False,2485,"['transformers', 'pytorch', 'mpt', 'text-generation', 'Composer', 'MosaicML', 'llm-foundry', 'custom_code', 'dataset:the_pile_books3', 'arxiv:2108.12409', 'arxiv:2205.14135', 'arxiv:2302.06675', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-05-04T22:55:02.000Z,mosaicml/mpt-7b-storywriter
6720d1ac035954d93b936a64,briaai/RMBG-2.0,836,False,457965,"['transformers', 'pytorch', 'onnx', 'safetensors', 'image-segmentation', 'remove background', 'background', 'background-removal', 'Pytorch', 'vision', 'legal liability', 'transformers.js', 'custom_code', 'license:other', 'region:us']",image-segmentation,transformers,2024-10-29T12:14:36.000Z,briaai/RMBG-2.0
66a0e51a16c91392d42c263d,mistralai/Mistral-Large-Instruct-2407,835,False,11010,"['vllm', 'safetensors', 'mistral', 'en', 'fr', 'de', 'es', 'it', 'pt', 'zh', 'ja', 'ru', 'ko', 'license:other', 'region:us']",,vllm,2024-07-24T11:27:22.000Z,mistralai/Mistral-Large-Instruct-2407
64ed11a5bae642629c5de3fd,Phind/Phind-CodeLlama-34B-v2,833,False,4118,"['transformers', 'pytorch', 'llama', 'text-generation', 'code llama', 'license:llama2', 'model-index', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-08-28T21:29:09.000Z,Phind/Phind-CodeLlama-34B-v2
68226ce12a41060e55fb7fd1,mistralai/Devstral-Small-2505,833,False,100987,"['vllm', 'safetensors', 'mistral', 'text2text-generation', 'en', 'fr', 'de', 'es', 'pt', 'it', 'ja', 'ko', 'ru', 'zh', 'ar', 'fa', 'id', 'ms', 'ne', 'pl', 'ro', 'sr', 'sv', 'tr', 'uk', 'vi', 'hi', 'bn', 'base_model:mistralai/Mistral-Small-3.1-24B-Instruct-2503', 'base_model:finetune:mistralai/Mistral-Small-3.1-24B-Instruct-2503', 'license:apache-2.0', 'region:us']",text-generation,vllm,2025-05-12T21:49:21.000Z,mistralai/Devstral-Small-2505
63ee3c8d6349d1a6706771e6,TencentARC/T2I-Adapter,832,False,0,"['arxiv:2302.08453', 'region:us']",,,2023-02-16T14:24:13.000Z,TencentARC/T2I-Adapter
673e3c5da3eda9a8c99bda8a,black-forest-labs/FLUX.1-Fill-dev,831,False,312186,"['diffusers', 'safetensors', 'image-generation', 'flux', 'diffusion-single-file', 'en', 'license:other', 'diffusers:FluxFillPipeline', 'region:us']",,diffusers,2024-11-20T19:45:33.000Z,black-forest-labs/FLUX.1-Fill-dev
665ff713b75fa1b1a73df8ca,Kwai-Kolors/Kolors,831,False,464,"['diffusers', 'safetensors', 'text-to-image', 'stable-diffusion', 'kolors', 'zh', 'en', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionXLPipeline', 'region:us']",text-to-image,diffusers,2024-06-05T05:26:43.000Z,Kwai-Kolors/Kolors
66901a03c961f5d23fe157b4,apple/DCLM-7B,831,False,115,"['transformers', 'safetensors', 'openlm', 'arxiv:2406.11794', 'license:apple-ascl', 'endpoints_compatible', 'region:us']",,transformers,2024-07-11T17:44:35.000Z,apple/DCLM-7B
67067ab9dc08442956a2d518,rain1011/pyramid-flow-sd3,829,False,0,"['diffusers', 'safetensors', 'image-to-video', 'sd3', 'text-to-video', 'arxiv:2410.05954', 'base_model:stabilityai/stable-diffusion-3-medium', 'base_model:finetune:stabilityai/stable-diffusion-3-medium', 'license:other', 'region:us']",text-to-video,diffusers,2024-10-09T12:44:41.000Z,rain1011/pyramid-flow-sd3
66969ad27a033bf62173f3e2,meta-llama/Llama-3.1-70B-Instruct,828,False,662309,"['transformers', 'safetensors', 'llama', 'text-generation', 'facebook', 'meta', 'pytorch', 'llama-3', 'conversational', 'en', 'de', 'fr', 'it', 'pt', 'hi', 'es', 'th', 'arxiv:2204.05149', 'base_model:meta-llama/Llama-3.1-70B', 'base_model:finetune:meta-llama/Llama-3.1-70B', 'license:llama3.1', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-07-16T16:07:46.000Z,meta-llama/Llama-3.1-70B-Instruct
6530bc1e89d9cf492cf92d7f,segmind/SSD-1B,819,False,9055,"['diffusers', 'safetensors', 'text-to-image', 'ultra-realistic', 'stable-diffusion', 'distilled-model', 'knowledge-distillation', 'dataset:zzliang/GRIT', 'dataset:wanng/midjourney-v5-202304-clean', 'arxiv:2401.02677', 'license:apache-2.0', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionXLPipeline', 'region:us']",text-to-image,diffusers,2023-10-19T05:18:22.000Z,segmind/SSD-1B
65aa62652f560c70ffe691a9,InstantX/InstantID,805,False,53979,"['diffusers', 'safetensors', 'text-to-image', 'en', 'arxiv:2401.07519', 'license:apache-2.0', 'region:us']",text-to-image,diffusers,2024-01-19T11:52:05.000Z,InstantX/InstantID
67a1bfd7b5bbf7ae3abfb652,ValueFX9507/Tifa-Deepsex-14b-CoT-GGUF-Q4,804,False,2187,"['transformers', 'gguf', 'incremental-pretraining', 'sft', 'reinforcement-learning', 'roleplay', 'cot', 'sex', 'zh', 'en', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational', 'not-for-all-audiences']",reinforcement-learning,transformers,2025-02-04T07:20:55.000Z,ValueFX9507/Tifa-Deepsex-14b-CoT-GGUF-Q4
6811bfcb37b4b775d7d4232e,deepseek-ai/DeepSeek-Prover-V2-671B,804,False,2405,"['transformers', 'safetensors', 'deepseek_v3', 'text-generation', 'conversational', 'custom_code', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'fp8', 'region:us']",text-generation,transformers,2025-04-30T06:14:35.000Z,deepseek-ai/DeepSeek-Prover-V2-671B
